,logit_0,logit_1,prediction,target
220,0.5312628792187636,0.46873712078123647,0,True
221,0.8005246408985343,0.19947535910146516,0,False
222,0.6355762570889655,0.36442374291103435,0,False
223,0.7529139623340672,0.24708603766593257,0,False
224,0.7309709845997773,0.26902901540022234,0,False
225,0.7860422174215149,0.21395778257848444,0,False
226,0.2506518469692098,0.749348153030791,1,True
227,0.6465491308317376,0.353450869168262,0,True
228,0.809998427731419,0.1900015722685805,0,True
229,0.8092591982357998,0.19074080176419975,0,True
230,0.7880126811246417,0.2119873188753578,0,True
231,0.5649234494305356,0.435076550569464,0,False
232,0.8035707441858384,0.19642925581416137,0,False
233,0.6078568609837162,0.39214313901628334,0,False
234,0.5939821273821675,0.40601787261783223,0,False
235,0.6082891085415311,0.39171089145846877,0,False
236,0.00018200615529610661,0.9998179938447038,1,True
237,0.00018200615529610661,0.9998179938447038,1,True
238,0.00018200615529610661,0.9998179938447038,1,True
239,0.10644343963702228,0.8935565603629779,1,True
240,0.22597775673525589,0.7740222432647441,1,True
241,0.22544752875058335,0.7745524712494166,1,False
242,0.7909863148543952,0.20901368514560426,0,False
243,0.772969166479243,0.22703083352075637,0,False
244,0.6614957175015261,0.3385042824984734,0,False
245,0.2143944792641663,0.7856055207358339,1,False
246,0.07289929611028376,0.9271007038897162,1,True
247,0.4135761537049405,0.5864238462950597,1,True
248,0.2506518469692098,0.749348153030791,1,True
249,0.8100361005646647,0.18996389943533482,0,True
250,0.25309238643014886,0.7469076135698517,1,True
251,0.7197847245102593,0.2802152754897403,0,False
252,0.4497866646734244,0.5502133353265757,1,False
253,0.6487295278794447,0.3512704721205547,0,False
254,0.7929455369064677,0.20705446309353198,0,False
255,0.8185327397223323,0.18146726027766721,0,False
256,0.7825976349229258,0.21740236507707367,0,True
257,0.6604696050007322,0.33953039499926746,0,True
258,0.21616145900535993,0.7838385409946405,1,True
259,0.10644295851793437,0.8935570414820656,1,True
260,0.6195071872702824,0.3804928127297172,0,True
261,0.7915345413707283,0.2084654586292712,0,False
262,0.7529139623340672,0.24708603766593257,0,False
263,0.8067904060793927,0.19320959392060671,0,False
264,0.6435446830527716,0.35645531694722793,0,False
265,0.8000168595657174,0.1999831404342819,0,False
266,0.00018200615529610661,0.9998179938447038,1,True
267,0.8028805240117473,0.19711947598825252,0,True
268,0.42709376016213885,0.5729062398378614,1,True
269,0.00018200615529610661,0.9998179938447038,1,True
270,0.28084569171169366,0.7191543082883072,1,True
271,0.7523271010711157,0.24767289892888406,0,False
272,0.6409220685359744,0.35907793146402506,0,False
273,0.7529139623340672,0.24708603766593257,0,False
274,0.8106910321572517,0.18930896784274776,0,False
275,0.6094195025676132,0.39058049743238654,0,False
276,0.646395152576364,0.35360484742363546,0,True
277,0.6061707798357496,0.3938292201642501,0,False
278,0.7792799885183241,0.22072001148167517,0,True
279,0.5534979360262401,0.4465020639737597,0,True
280,0.6478531017422392,0.3521468982577603,0,True
281,0.6396537407104735,0.3603462592895259,0,True
282,0.4488249953828203,0.5511750046171796,1,True
283,0.7909863148543952,0.20901368514560426,0,True
284,0.6778356324836805,0.3221643675163194,0,False
285,0.7790847025451242,0.22091529745487515,0,False
286,0.8015937352029227,0.19840626479707674,0,False
287,0.6525429705062186,0.34745702949378093,0,False
288,0.64666983426087,0.3533301657391297,0,False
289,0.528136320449421,0.47186367955057895,0,False
290,0.7434066704887177,0.25659332951128194,0,False
291,0.6301014057022012,0.3698985942977986,0,True
292,0.20711011136503077,0.7928898886349693,1,True
293,0.4341691175999955,0.5658308824000043,1,True
294,0.08916119486658697,0.9108388051334132,1,True
295,0.10932786154303796,0.8906721384569622,1,True
296,0.577812993197444,0.4221870068025557,0,True
297,0.4204144015084154,0.5795855984915848,1,True
298,0.7931053697314987,0.2068946302685009,0,False
299,0.4538133493014179,0.5461866506985821,1,False
300,0.5987096707560084,0.40129032924399155,0,False
301,0.25071373275696246,0.7492862672430382,1,False
302,0.6172538463727627,0.3827461536272367,0,False
303,0.5577785887936388,0.4422214112063612,0,False
304,0.753162389515405,0.2468376104845946,0,False
305,0.6604696050007322,0.33953039499926746,0,False
306,0.6435446830527716,0.35645531694722793,0,False
307,0.13043206624763024,0.8695679337523697,1,True
308,0.4109531396230946,0.5890468603769057,1,True
309,0.12022017969423411,0.8797798203057661,1,True
310,0.26433194407108157,0.7356680559289193,1,True
311,0.00018200615529610661,0.9998179938447038,1,True
312,0.5577785887936388,0.4422214112063612,0,False
313,0.5668239732924082,0.43317602670759137,0,False
314,0.6838846024004637,0.31611539759953605,0,False
315,0.5644763610019384,0.43552363899806146,0,False
316,0.6195071872702824,0.3804928127297172,0,False
317,0.6395341515957544,0.3604658484042453,0,True
318,0.00018200615529610661,0.9998179938447038,1,True
319,0.10711015954135909,0.8928898404586411,1,True
320,0.12503661152334963,0.8749633884766503,1,True
321,0.4422310603209798,0.5577689396790202,1,False
322,0.5206186035715444,0.47938139642845556,0,False
323,0.5048925931115782,0.4951074068884218,0,False
324,0.251822718262645,0.7481772817373555,1,False
325,0.7184196574901861,0.28158034250981345,0,True
326,0.2491237526680807,0.7508762473319198,1,True
327,0.6384563453851912,0.3615436546148084,0,True
328,0.5210248531611277,0.4789751468388722,0,True
329,0.00018200615529610661,0.9998179938447038,1,True
330,0.7907364799141612,0.2092635200858382,0,False
331,0.8124170509998346,0.18758294900016492,0,False
332,0.5905756598730476,0.4094243401269522,0,False
333,0.7888800380051427,0.21111996199485666,0,False
334,0.6894504800019596,0.3105495199980402,0,False
335,0.8001898033149846,0.1998101966850149,0,True
336,0.4273871496981159,0.5726128503018841,1,True
337,0.5579141175053848,0.44208588249461506,0,True
338,0.24186263966989968,0.7581373603301009,1,True
339,0.8106910321572517,0.18930896784274776,0,False
340,0.8395628135685996,0.1604371864313998,0,False
341,0.6412500607676888,0.35874993923231063,0,False
342,0.5929619474648322,0.40703805253516756,0,False
343,0.00018200615529610661,0.9998179938447038,1,True
344,0.6236745361889403,0.3763254638110594,0,True
345,0.13261514604766284,0.867384853952337,1,True
346,0.00018200615529610661,0.9998179938447038,1,True
347,0.5947590474520578,0.4052409525479421,0,True
348,0.6363043931124819,0.36369560688751773,0,False
349,0.5905756598730476,0.4094243401269522,0,False
350,0.20711011136503077,0.7928898886349693,1,False
351,0.8345138279928167,0.16548617200718263,0,False
352,0.5458185476760651,0.4541814523239346,0,False
353,0.6425138026043702,0.3574861973956294,0,True
354,0.10079149461879948,0.8992085053812006,1,True
355,0.425420824097339,0.5745791759026612,1,True
356,0.2506518469692098,0.749348153030791,1,True
357,0.4393443434572639,0.5606556565427357,1,False
358,0.6409220685359744,0.35907793146402506,0,False
359,0.4277927914162049,0.5722072085837951,1,False
360,0.42288976895324554,0.5771102310467547,1,False
361,0.20512620300784262,0.7948737969921577,1,True
362,0.5827903690741099,0.41720963092588986,0,True
363,0.10602887984298613,0.893971120157014,1,True
364,0.2683331722193013,0.7316668277806994,1,True
365,0.25830554359196434,0.7416944564080367,1,True
366,0.8380205302521475,0.1619794697478518,0,False
367,0.10700258033625368,0.8929974196637461,1,False
368,0.2544962292962558,0.7455037707037447,1,False
369,0.585056720272043,0.41494327972795675,0,False
370,0.7237582797168195,0.27624172028318045,0,False
371,0.5654300198288224,0.4345699801711773,0,True
372,0.10079149461879948,0.8992085053812006,1,True
373,0.7297700657858049,0.27022993421419483,0,True
374,0.4596639892728756,0.5403360107271244,1,True
375,0.5633617065192791,0.43663829348072075,0,False
376,0.6094195025676132,0.39058049743238654,0,False
377,0.8116774885959747,0.18832251140402476,0,False
378,0.7942684177166413,0.20573158228335808,0,False
379,0.4349260803233609,0.5650739196766388,1,True
380,0.7182088062694386,0.2817911937305613,0,True
381,0.10602887984298613,0.893971120157014,1,True
382,0.6250351339320653,0.37496486606793444,0,True
383,0.10644343963702228,0.8935565603629779,1,True
384,0.7811012777114533,0.21889872228854584,0,False
385,0.6924112569184802,0.30758874308151957,0,False
386,0.6659510631896501,0.3340489368103496,0,False
387,0.6838846024004637,0.31611539759953605,0,False
388,0.5611908172655158,0.4388091827344841,0,False
389,0.6614957175015261,0.3385042824984734,0,True
390,0.00018200615529610661,0.9998179938447038,1,True
391,0.5258536917435391,0.4741463082564609,0,True
392,0.6363043931124819,0.36369560688751773,0,True
393,0.6394952844934033,0.3605047155065962,0,False
394,0.6435446830527716,0.35645531694722793,0,False
395,0.5296104217632993,0.47038957823670074,0,False
396,0.6016385876003895,0.3983614123996104,0,False
397,0.09965835419821546,0.9003416458017847,1,True
398,0.07644917249943459,0.9235508275005657,1,True
399,0.4261011784750943,0.5738988215249057,1,True
400,0.6268672874602939,0.3731327125397058,0,True
401,0.7173403113380625,0.2826596886619375,0,True
402,0.10245944772096452,0.8975405522790356,1,True
403,0.4129993655318958,0.5870006344681041,1,True
404,0.10245944772096452,0.8975405522790356,1,True
405,0.787311171010116,0.21268882898988328,0,False
406,0.8027826426979077,0.19721735730209203,0,False
407,0.6465491308317376,0.353450869168262,0,False
408,0.8027826426979077,0.19721735730209203,0,False
409,0.6913068215246745,0.30869317847532507,0,False
410,0.4482531253971667,0.5517468746028333,1,False
411,0.6465491308317376,0.353450869168262,0,False
412,0.5072190791670196,0.4927809208329803,0,True
413,0.08278798823032772,0.9172120117696724,1,True
414,0.6338413169729352,0.36615868302706445,0,True
415,0.4393193630404321,0.5606806369595677,1,True
416,0.7768833716571806,0.22311662834281884,0,True
417,0.5320697828037539,0.4679302171962461,0,True
418,0.00018200615529610661,0.9998179938447038,1,True
419,0.2758873279845746,0.7241126720154263,1,True
420,0.45006195530088244,0.5499380446991174,1,True
421,0.43677358402492594,0.563226415975074,1,False
422,0.7951565121637685,0.2048434878362308,0,False
423,0.5618073652928067,0.43819263470719316,0,False
424,0.6465491308317376,0.353450869168262,0,False
425,0.24920818044490328,0.7507918195550972,1,False
426,0.8395628135685996,0.1604371864313998,0,False
427,0.4701516456581489,0.5298483543418514,1,False
428,0.7792799885183241,0.22072001148167517,0,False
429,0.26313518131243757,0.7368648186875632,1,False
430,0.4393193630404321,0.5606806369595677,1,True
431,0.2551162333852531,0.7448837666147475,1,True
432,0.09368574854157531,0.9063142514584246,1,True
433,0.5221756468119213,0.4778243531880786,0,True
434,0.4285545547359108,0.571445445264089,1,False
435,0.4482531253971667,0.5517468746028333,1,False
436,0.4285545547359108,0.571445445264089,1,False
437,0.6356476511491865,0.36435234885081325,0,False
438,0.7922899943566084,0.20771000564339098,0,True
439,0.21132160180873058,0.7886783981912694,1,True
440,0.6296034264486701,0.37039657355132954,0,True
441,0.722047038387593,0.27795296161240696,0,True
442,0.6195071872702824,0.3804928127297172,0,True
443,0.8095791413570228,0.19042085864297684,0,False
444,0.8380205302521475,0.1619794697478518,0,False
445,0.8106910321572517,0.18930896784274776,0,False
446,0.834928012094214,0.1650719879057853,0,False
447,0.8314425551736928,0.16855744482630655,0,False
448,0.5618073652928067,0.43819263470719316,0,True
449,0.6331895665924178,0.36681043340758196,0,True
450,0.42522709349547216,0.5747729065045281,1,True
451,0.4135761537049405,0.5864238462950597,1,True
452,0.7407211532419589,0.2592788467580405,0,False
453,0.8314425551736928,0.16855744482630655,0,False
454,0.7838926008211926,0.21610739917880675,0,False
455,0.7931053697314987,0.2068946302685009,0,False
456,0.08159743083605517,0.9184025691639451,1,True
457,0.4706747337953533,0.5293252662046469,1,True
458,0.7335086867668236,0.26649131323317615,0,True
459,0.6535706410975579,0.3464293589024416,0,True
460,0.2519111812022282,0.7480888187977727,1,True
461,0.5910328169318239,0.40896718306817603,0,False
462,0.5271165499976036,0.47288345000239623,0,False
463,0.6400575638884902,0.3599424361115093,0,False
464,0.5723973412922094,0.42760265870779013,0,False
465,0.432438427036676,0.567561572963324,1,False
466,0.00018200615529610661,0.9998179938447038,1,True
467,0.5659624165145307,0.4340375834854689,0,True
468,0.4135761537049405,0.5864238462950597,1,True
469,0.2695237975052144,0.7304762024947864,1,True
470,0.46847966267037644,0.5315203373296239,1,False
471,0.5713467065337096,0.4286532934662901,0,False
472,0.4507957062620313,0.5492042937379686,1,False
473,0.6267562951325067,0.373243704867493,0,False
474,0.7379443809798218,0.26205561902017743,0,True
475,0.42194892531793926,0.578051074682061,1,True
476,0.0915528888138522,0.9084471111861478,1,True
477,0.1065739039975755,0.8934260960024246,1,True
478,0.10670089431663139,0.8932991056833688,1,True
479,0.4437406172565632,0.5562593827434367,1,False
480,0.25800324909479394,0.7419967509052069,1,False
481,0.815809357330917,0.18419064266908247,0,False
482,0.6857298404957018,0.314270159504298,0,False
483,0.4377348902692165,0.5622651097307834,1,False
484,0.07366020187118953,0.9263397981288106,1,True
485,0.2491237526680807,0.7508762473319198,1,True
486,0.07289929611028376,0.9271007038897162,1,True
487,0.27685068049482076,0.72314931950518,1,True
488,0.5384248206351517,0.4615751793648483,0,False
489,0.2576955719283145,0.7423044280716864,1,False
490,0.5465190574893153,0.4534809425106846,0,False
491,0.4349653683465644,0.5650346316534356,1,False
492,0.4662257381364417,0.5337742618635586,1,True
493,0.5673427794755458,0.432657220524454,0,True
494,0.45908400447674436,0.5409159955232558,1,True
495,0.11087220364100975,0.8891277963589903,1,True
496,0.5852815471996339,0.4147184528003659,0,True
497,0.5345649333311506,0.46543506666884915,0,False
498,0.5673427794755458,0.432657220524454,0,False
499,0.5465190574893153,0.4534809425106846,0,False
500,0.5073210606874585,0.4926789393125415,0,False
501,0.6377008078025788,0.36229919219742074,0,False
502,0.00018200615529610661,0.9998179938447038,1,True
503,0.6398569471231709,0.36014305287682863,0,True
504,0.07366020187118953,0.9263397981288106,1,True
505,0.25830554359196434,0.7416944564080367,1,True
506,0.4340939520271148,0.5659060479728852,1,False
507,0.78256047603546,0.2174395239645394,0,False
508,0.7965329125158311,0.2034670874841683,0,False
509,0.6250351339320653,0.37496486606793444,0,False
510,0.6913068215246745,0.30869317847532507,0,True
511,0.7778346363064793,0.22216536369352005,0,True
512,0.5984530858773933,0.4015469141226067,0,True
513,0.4497866646734244,0.5502133353265757,1,True
514,0.25556388498258203,0.7444361150174187,1,True
515,0.5574468806833092,0.4425531193166905,0,False
516,0.6061707798357496,0.3938292201642501,0,False
517,0.6398569471231709,0.36014305287682863,0,False
518,0.7221122550251078,0.2778877449748922,0,False
519,0.45640136988584384,0.5435986301141561,1,False
520,0.00018200615529610661,0.9998179938447038,1,True
521,0.585056720272043,0.41494327972795675,0,True
522,0.6257851320403092,0.37421486795969056,0,True
523,0.659951251039027,0.3400487489609727,0,True
524,0.5709230052750535,0.42907699472494615,0,True
525,0.5729829070829294,0.42701709291707024,0,True
526,0.5633617065192791,0.43663829348072075,0,True
527,0.587210718554919,0.41278928144508065,0,True
528,0.5306394953967755,0.4693605046032244,0,False
529,0.6614957175015261,0.3385042824984734,0,False
530,0.7434066704887177,0.25659332951128194,0,False
531,0.7951565121637685,0.2048434878362308,0,False
532,0.5471137675160429,0.452886232483957,0,False
533,0.4422310603209798,0.5577689396790202,1,False
534,0.6614957175015261,0.3385042824984734,0,False
535,0.5100531962093461,0.489946803790654,0,False
536,0.659951251039027,0.3400487489609727,0,True
537,0.40759468808645155,0.5924053119135487,1,True
538,0.7880126811246417,0.2119873188753578,0,True
539,0.5369796536313185,0.4630203463686812,0,True
540,0.47671801978478356,0.5232819802152164,1,True
541,0.5222858327051318,0.477714167294868,0,True
542,0.5707863819701805,0.4292136180298191,0,True
543,0.585056720272043,0.41494327972795675,0,True
544,0.5577785887936388,0.4422214112063612,0,True
545,0.8380205302521475,0.1619794697478518,0,False
546,0.7932501490447685,0.2067498509552307,0,False
547,0.8015937352029227,0.19840626479707674,0,False
548,0.7812480284707646,0.2187519715292348,0,False
549,0.8269363606353498,0.17306363936464939,0,False
550,0.8128159657171583,0.18718403428284114,0,False
551,0.42816560018557237,0.5718343998144275,1,False
552,0.6435446830527716,0.35645531694722793,0,False
553,0.5235515245573644,0.4764484754426355,0,False
554,0.4204144015084154,0.5795855984915848,1,True
555,0.5420416587070536,0.4579583412929463,0,True
556,0.00018200615529610661,0.9998179938447038,1,True
557,0.5074049158478845,0.4925950841521156,0,True
558,0.5707863819701805,0.4292136180298191,0,False
559,0.6913068215246745,0.30869317847532507,0,False
560,0.8106910321572517,0.18930896784274776,0,False
561,0.6308001693391215,0.3691998306608783,0,False
562,0.10798203635553262,0.8920179636444675,1,True
563,0.10798203635553262,0.8920179636444675,1,True
564,0.00018200615529610661,0.9998179938447038,1,True
565,0.08652759146117532,0.9134724085388247,1,True
566,0.6363043931124819,0.36369560688751773,0,False
567,0.5927873597812251,0.4072126402187747,0,False
568,0.646395152576364,0.35360484742363546,0,False
569,0.7202179573162756,0.27978204268372436,0,False
570,0.6408107562441614,0.35918924375583827,0,True
571,0.24616680646363137,0.7538331935363691,1,True
572,0.5091451079740519,0.4908548920259481,0,True
573,0.6281697605431402,0.37183023945685945,0,True
574,0.6737116872935006,0.326288312706499,0,False
575,0.5606793929871754,0.4393206070128245,0,False
576,0.6614957175015261,0.3385042824984734,0,False
577,0.7207181167130692,0.2792818832869309,0,False
578,0.20806474944382175,0.7919352505561784,1,True
579,0.37575671408698286,0.6242432859130174,1,True
580,0.2396200570013606,0.7603799429986399,1,True
581,0.6195071872702824,0.3804928127297172,0,True
582,0.7207181167130692,0.2792818832869309,0,False
